observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
46.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.32,46.32,,,,SIC 1,SIC 1,,Wholesale of meat and meat products,Wholesale of meat and meat products,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.33,46.33,,,,SIC 1,SIC 1,,"Wholesale of dairy products, eggs and ","Wholesale of dairy products, eggs and ",,,,SIC 2,SIC 2,,edible oils and fats ,edible oils and fats ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.34,46.34,,,,SIC 1,SIC 1,,Wholesale of beverages ,Wholesale of beverages ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.34,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.34/1,46.34/1,,,,SIC 1,SIC 1,,"Wholesale of fruit and vegetable juices,","Wholesale of fruit and vegetable juices,",,,,SIC 2,SIC 2,,mineral waters and soft drinks ,mineral waters and soft drinks ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.34,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.34/2,46.34/2,,,,SIC 1,SIC 1,,"Wholesale of wine, beer, spirits and other ","Wholesale of wine, beer, spirits and other ",,,,SIC 2,SIC 2,,alcoholic beverages ,alcoholic beverages ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.35,46.35,,,,SIC 1,SIC 1,,Wholesale of tobacco products ,Wholesale of tobacco products ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.36,46.36,,,,SIC 1,SIC 1,,Wholesale of sugar and chocolate and ,Wholesale of sugar and chocolate and ,,,,SIC 2,SIC 2,,sugar confectionery ,sugar confectionery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.37,46.37,,,,SIC 1,SIC 1,,"Wholesale of coffee, tea, cocoa and spices","Wholesale of coffee, tea, cocoa and spices",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.38,46.38,,,,SIC 1,SIC 1,,"Wholesale of other food, including fish, ","Wholesale of other food, including fish, ",,,,SIC 2,SIC 2,,crustaceans and molluscs ,crustaceans and molluscs ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.39,46.39,,,,SIC 1,SIC 1,,"Non-specialised wholesale of food, ","Non-specialised wholesale of food, ",,,,SIC 2,SIC 2,,beverages and tobacco ,beverages and tobacco ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.4,46.4,,,,SIC 1,SIC 1,,Wholesale of household goods ,Wholesale of household goods ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.41,46.41,,,,SIC 1,SIC 1,,Wholesale of textiles,Wholesale of textiles,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.42,46.42,,,,SIC 1,SIC 1,,Wholesale of clothing and footwear ,Wholesale of clothing and footwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.43,46.43,,,,SIC 1,SIC 1,,Wholesale of electrical household ,Wholesale of electrical household ,,,,SIC 2,SIC 2,,appliances ,appliances ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.43,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.43/1,46.43/1,,,,SIC 1,SIC 1,,"Wholesale of gramophone records, audio ","Wholesale of gramophone records, audio ",,,,SIC 2,SIC 2,,"tapes, compact discs and video tapes and ","tapes, compact discs and video tapes and ",,,,SIC 3,SIC 3,,of the equipment on which these are played ,of the equipment on which these are played ,,,,SIC 4,SIC 4,,,,,,
46.43,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.43/9,46.43/9,,,,SIC 1,SIC 1,,Wholesale of radio and television goods ,Wholesale of radio and television goods ,,,,SIC 2,SIC 2,,and of electrical household appliances (other,and of electrical household appliances (other,,,,SIC 3,SIC 3,,"than of gramophone records, audio tapes, ","than of gramophone records, audio tapes, ",,,,SIC 4,SIC 4,,,,,,
46.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.44,46.44,,,,SIC 1,SIC 1,,Wholesale of china and glassware and ,Wholesale of china and glassware and ,,,,SIC 2,SIC 2,,cleaning materials ,cleaning materials ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.45,46.45,,,,SIC 1,SIC 1,,Wholesale of perfume and cosmetics ,Wholesale of perfume and cosmetics ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.46,46.46,,,,SIC 1,SIC 1,,Wholesale of pharmaceutical goods ,Wholesale of pharmaceutical goods ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.47,46.47,,,,SIC 1,SIC 1,,"Wholesale of furniture, carpets and lighting ","Wholesale of furniture, carpets and lighting ",,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.48,46.48,,,,SIC 1,SIC 1,,Wholesale of watches and jewellery ,Wholesale of watches and jewellery ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.49,46.49,,,,SIC 1,SIC 1,,Wholesale of other household goods ,Wholesale of other household goods ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.49,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.49/1,46.49/1,,,,SIC 1,SIC 1,,Wholesale of musical instruments -,Wholesale of musical instruments -,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.49,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.49/9,46.49/9,,,,SIC 1,SIC 1,,Wholesale of household goods (other than ,Wholesale of household goods (other than ,,,,SIC 2,SIC 2,,musical instruments) n.e.c. ,musical instruments) n.e.c. ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.5,46.5,,,,SIC 1,SIC 1,,Wholesale of information and ,Wholesale of information and ,,,,SIC 2,SIC 2,,communication equipment ,communication equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.51,46.51,,,,SIC 1,SIC 1,,"Wholesale of computers, computer","Wholesale of computers, computer",,,,SIC 2,SIC 2,,peripheral equipment and software ,peripheral equipment and software ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.52,46.52,,,,SIC 1,SIC 1,,Wholesale of electronic and ,Wholesale of electronic and ,,,,SIC 2,SIC 2,,telecommunications equipment and parts,telecommunications equipment and parts,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.6,46.6,,,,SIC 1,SIC 1,,"Wholesale of other machinery, equipment","Wholesale of other machinery, equipment",,,,SIC 2,SIC 2,,and suppliers ,and suppliers ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.61,46.61,,,,SIC 1,SIC 1,,"Wholesale of agricultural machinery, ","Wholesale of agricultural machinery, ",,,,SIC 2,SIC 2,,equipment and supplies ,equipment and supplies ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.62,46.62,,,,SIC 1,SIC 1,,Wholesale of machine tools ,Wholesale of machine tools ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.63,46.63,,,,SIC 1,SIC 1,,"Wholesale of mining, construction and civil","Wholesale of mining, construction and civil",,,,SIC 2,SIC 2,,engineering machinery ,engineering machinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.64,46.64,,,,SIC 1,SIC 1,,Wholesale of machinery for the textile ,Wholesale of machinery for the textile ,,,,SIC 2,SIC 2,,industry and of sewing and knitting ,industry and of sewing and knitting ,,,,SIC 3,SIC 3,,machines ,machines ,,,,SIC 4,SIC 4,,,,,,
46.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.65,46.65,,,,SIC 1,SIC 1,,Wholesale of office furniture ,Wholesale of office furniture ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.66,46.66,,,,SIC 1,SIC 1,,Wholesale of other office machinery and ,Wholesale of other office machinery and ,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.69,46.69,,,,SIC 1,SIC 1,,Wholesale of other machinery and ,Wholesale of other machinery and ,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.7,46.7,,,,SIC 1,SIC 1,,Other specialised wholesale,Other specialised wholesale,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.71,46.71,,,,SIC 1,SIC 1,,"Wholesale of solid, liquid, and gaseous fuels","Wholesale of solid, liquid, and gaseous fuels",,,,SIC 2,SIC 2,,and related products ,and related products ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.71,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.71/1,46.71/1,,,,SIC 1,SIC 1,,Wholesale of petroleum and petroleum ,Wholesale of petroleum and petroleum ,,,,SIC 2,SIC 2,,products ,products ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.71,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.71/9,46.71/9,,,,SIC 1,SIC 1,,Wholesale of fuels and related products ,Wholesale of fuels and related products ,,,,SIC 2,SIC 2,,(other than petroleum and petroleum ,(other than petroleum and petroleum ,,,,SIC 3,SIC 3,,products) ,products) ,,,,SIC 4,SIC 4,,,,,,
46.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.72,46.72,,,,SIC 1,SIC 1,,Wholesale of metals and metal ores ,Wholesale of metals and metal ores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.73,46.73,,,,SIC 1,SIC 1,,"Wholesale of wood, construction and ","Wholesale of wood, construction and ",,,,SIC 2,SIC 2,,materials and sanitary equipment ,materials and sanitary equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.74,46.74,,,,SIC 1,SIC 1,,"Wholesale of hardware, plumbing and ","Wholesale of hardware, plumbing and ",,,,SIC 2,SIC 2,,heating equipment and supplies ,heating equipment and supplies ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.75,46.75,,,,SIC 1,SIC 1,,Wholesale of chemical products ,Wholesale of chemical products ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.76,46.76,,,,SIC 1,SIC 1,,Wholesale of other intermediate products,Wholesale of other intermediate products,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.77,46.77,,,,SIC 1,SIC 1,,Wholesale of waste and scrap ,Wholesale of waste and scrap ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,46.9,46.9,,,,SIC 1,SIC 1,,Non-specialised wholesale trade,Non-specialised wholesale trade,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47,47,,,,SIC 1,SIC 1,,"Retail trade, except of motor vehicles and ","Retail trade, except of motor vehicles and ",,,,SIC 2,SIC 2,,motorcycles ,motorcycles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.1,47.1,,,,SIC 1,SIC 1,,Retail sale in non-specialised stores ,Retail sale in non-specialised stores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.11,47.11,,,,SIC 1,SIC 1,,Retail sale in non-specialised stores with ,Retail sale in non-specialised stores with ,,,,SIC 2,SIC 2,,"food, beverages or tobacco predominating ","food, beverages or tobacco predominating ",,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.19,47.19,,,,SIC 1,SIC 1,,Other retail sale in non-specialised stores,Other retail sale in non-specialised stores,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.2,47.2,,,,SIC 1,SIC 1,,"Retail sale of food, beverages and tobacco","Retail sale of food, beverages and tobacco",,,,SIC 2,SIC 2,,in specialised stores ,in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.21,47.21,,,,SIC 1,SIC 1,,Retail sale of fruit and vegetables in ,Retail sale of fruit and vegetables in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.22,47.22,,,,SIC 1,SIC 1,,Retail sale of meat and meat products in ,Retail sale of meat and meat products in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.23,47.23,,,,SIC 1,SIC 1,,"Retail of fish, crustaceans and molluscs in ","Retail of fish, crustaceans and molluscs in ",,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.24,47.24,,,,SIC 1,SIC 1,,"Retail sale of bread, cakes, flour ","Retail sale of bread, cakes, flour ",,,,SIC 2,SIC 2,,confectionary and sugar confectionery in ,confectionary and sugar confectionery in ,,,,SIC 3,SIC 3,,specialised stores ,specialised stores ,,,,SIC 4,SIC 4,,,,,,
47.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.25,47.25,,,,SIC 1,SIC 1,,Retail sale of beverages in specialised ,Retail sale of beverages in specialised ,,,,SIC 2,SIC 2,,stores ,stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.26,47.26,,,,SIC 1,SIC 1,,Retail sale of tobacco products in ,Retail sale of tobacco products in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.29,47.29,,,,SIC 1,SIC 1,,Other retail sale of food in specialised food,Other retail sale of food in specialised food,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.3,47.3,,,,SIC 1,SIC 1,,Retail sale of automotive fuel in specialised ,Retail sale of automotive fuel in specialised ,,,,SIC 2,SIC 2,,stores ,stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.4,47.4,,,,SIC 1,SIC 1,,Retail sale of information and ,Retail sale of information and ,,,,SIC 2,SIC 2,,communication equipment in specialised ,communication equipment in specialised ,,,,SIC 3,SIC 3,, stores, stores,,,,SIC 4,SIC 4,,,,,,
47.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.41,47.41,,,,SIC 1,SIC 1,,"Retail sale of computers, peripheral units ","Retail sale of computers, peripheral units ",,,,SIC 2,SIC 2,,and software inspecialised stores ,and software inspecialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.42,47.42,,,,SIC 1,SIC 1,,Retail sale of telecommunications ,Retail sale of telecommunications ,,,,SIC 2,SIC 2,,equipment in specialised stores ,equipment in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.42,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.42/1,47.42/1,,,,SIC 1,SIC 1,,Retail sale of mobile telephones in ,Retail sale of mobile telephones in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.42,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.42/9,47.42/9,,,,SIC 1,SIC 1,,Retail sale of telecommunications ,Retail sale of telecommunications ,,,,SIC 2,SIC 2,,equipment (other than mobile telephone),equipment (other than mobile telephone),,,,SIC 3,SIC 3,,n.e.c. in specialised stores,n.e.c. in specialised stores,,,,SIC 4,SIC 4,,,,,,
47.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.43,47.43,,,,SIC 1,SIC 1,,Retail sale of audio and video equipment ,Retail sale of audio and video equipment ,,,,SIC 2,SIC 2,,in specialised stores ,in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.5,47.5,,,,SIC 1,SIC 1,,Retail sale of other household equipment in ,Retail sale of other household equipment in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.51,47.51,,,,SIC 1,SIC 1,,Retail sale of textiles in specialised stores ,Retail sale of textiles in specialised stores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.52,47.52,,,,SIC 1,SIC 1,,"Retail sale of hardware, paints and glass ","Retail sale of hardware, paints and glass ",,,,SIC 2,SIC 2,,in specialised stores ,in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.53,47.53,,,,SIC 1,SIC 1,,"Retail sale of carpets, rugs, wall and floor","Retail sale of carpets, rugs, wall and floor",,,,SIC 2,SIC 2,,coverings in specialised stores,coverings in specialised stores,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.54,47.54,,,,SIC 1,SIC 1,,Retail sale of electrical household ,Retail sale of electrical household ,,,,SIC 2,SIC 2,,appliances in specialised stores ,appliances in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.59,47.59,,,,SIC 1,SIC 1,,"Retail sale of furniture, lighting equipment ","Retail sale of furniture, lighting equipment ",,,,SIC 2,SIC 2,,and other household articles in specialised,and other household articles in specialised,,,,SIC 3,SIC 3,,stores ,stores ,,,,SIC 4,SIC 4,,,,,,
47.59,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.59/1,47.59/1,,,,SIC 1,SIC 1,,Retail sale of musical instruments and ,Retail sale of musical instruments and ,,,,SIC 2,SIC 2,,scores in specialised stores,scores in specialised stores,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.59,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.59/9,47.59/9,,,,SIC 1,SIC 1,,"Retail sale of furniture, lighting equipment","Retail sale of furniture, lighting equipment",,,,SIC 2,SIC 2,,and other household articles (other than ,and other household articles (other than ,,,,SIC 3,SIC 3,,"musical instruments) n.e.c., in specialised ","musical instruments) n.e.c., in specialised ",,,,SIC 4,SIC 4,,,,,,
47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.6,47.6,,,,SIC 1,SIC 1,,Retail sale of cultural and recreation goods ,Retail sale of cultural and recreation goods ,,,,SIC 2,SIC 2,,in specialised stores ,in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.61,47.61,,,,SIC 1,SIC 1,,Retail sale of books in specialised stores ,Retail sale of books in specialised stores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.62,47.62,,,,SIC 1,SIC 1,,Retail sale of newspapers and stationery ,Retail sale of newspapers and stationery ,,,,SIC 2,SIC 2,,in specialised stores ,in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
